URL,Category
https://www.allrecipes.com/recipes/1242/appetizers-and-snacks/dips-and-spreads/spinach-dips/,spinach_dips
https://www.allrecipes.com/recipes/14728/soups-stews-and-chili/soup/beans-and-peas/split-pea-soup/,split_pea_soups
https://www.allrecipes.com/recipes/858/desserts/cookies/butter-cookies/spritz-cookies/,spritz_cookies
https://www.allrecipes.com/recipes/197/holidays-and-events/st-patricks-day/,st._patrick's_day
https://www.allrecipes.com/recipes/183/soups-stews-and-chili/stews/,stews
https://www.allrecipes.com/recipes/259/main-dish/stir-fry/,stir-fries
https://www.allrecipes.com/recipes/12954/desserts/pies/fruit-pies/strawberry-pie/,strawberry_pie
https://www.allrecipes.com/recipes/16357/desserts/cakes/shortcake/strawberry-shortcake/,strawberry_shortcakes
https://www.allrecipes.com/recipes/14906/appetizers-and-snacks/vegetable/mushrooms/stuffed-mushrooms/,stuffed_mushrooms
https://www.allrecipes.com/recipes/13289/main-dish/stuffed-main-dishes/stuffed-bell-peppers/,stuffed_peppers
https://www.allrecipes.com/recipes/859/desserts/cookies/sugar-cookies/,sugar_cookies
https://www.allrecipes.com/recipes/931/healthy-recipes/sugar-free/,sugar-free_recipes
https://www.allrecipes.com/recipes/17498/world-cuisine/asian/japanese/main-dishes/sushi/,sushi
https://www.allrecipes.com/recipes/822/desserts/pies/sweet-potato-pie/,sweet_potato_pie
https://www.allrecipes.com/recipes/17320/main-dish/beef/swiss-steak/,swiss_steak
https://www.allrecipes.com/recipes/17534/salad/taco-salad/,taco_salads
https://www.allrecipes.com/recipes/17874/main-dish/tacos/,tacos
https://www.allrecipes.com/recipes/1569/everyday-cooking/on-the-go/tailgating/,tailgating
https://www.allrecipes.com/recipes/16080/world-cuisine/latin-american/mexican/main-dishes/tamales/,tamales
https://www.allrecipes.com/recipes/17807/appetizers-and-snacks/tapas/,tapas
https://www.allrecipes.com/recipes/17661/main-dish/casseroles/vegetable/tater-tots/,tater_tot_casseroles
https://www.allrecipes.com/recipes/16777/everyday-cooking/vegetarian/protein/tempeh/,tempeh
https://www.allrecipes.com/recipes/16815/main-dish/pasta/tetrazzini/,tetrazzini
https://www.allrecipes.com/recipes/17502/us-recipes/tex-mex/,tex-mex
https://www.allrecipes.com/recipes/198/holidays-and-events/thanksgiving/,thanksgiving
https://www.allrecipes.com/recipes/14691/desserts/cookies/thumbprint-cookies/,thumbprint_cookies
https://www.allrecipes.com/recipes/375/desserts/specialty-desserts/tiramisu/,tiramisu
https://www.allrecipes.com/recipes/401/desserts/candy/toffee/,toffee
https://www.allrecipes.com/recipes/270/everyday-cooking/vegetarian/protein/tofu/,tofu
https://www.allrecipes.com/recipes/15102/salad/vegetable-salads/tomato-salad/,tomato_salads
https://www.allrecipes.com/recipes/515/pasta-and-noodles/pasta-by-shape/tortellini/,tortellini
https://www.allrecipes.com/recipes/398/desserts/cakes/tortes/,tortes
https://www.allrecipes.com/recipes/15855/bread/quick-bread/tortillas/,tortillas
https://www.allrecipes.com/recipes/23012/world-cuisine/latin-american/mexican/main-dishes/tostadas/,tostadas
https://www.allrecipes.com/recipes/751/desserts/candy/truffles/,truffles
https://www.allrecipes.com/recipes/15020/main-dish/casseroles/seafood/tuna/,tuna_casseroles
https://www.allrecipes.com/recipes/2809/salad/seafood-salad/tuna-salad/,tuna_salads
https://www.allrecipes.com/recipes/206/meat-and-poultry/turkey/,turkey
https://www.allrecipes.com/recipes/15901/meat-and-poultry/turkey/brine/,turkey_brines
https://www.allrecipes.com/recipes/17251/everyday-cooking/vegetarian/protein/tvp/,tvp_recipes
https://www.allrecipes.com/recipes/11980/desserts/cakes/upside-down-cake/,upside-down_cakes
https://www.allrecipes.com/recipes/199/holidays-and-events/valentines-day/,valentine's_day
https://www.allrecipes.com/recipes/1227/everyday-cooking/vegan/,vegan
https://www.allrecipes.com/recipes/225/side-dish/vegetables/,vegetable_side_dishes
https://www.allrecipes.com/recipes/1059/fruits-and-vegetables/vegetables/,vegetables_a_to_z
https://www.allrecipes.com/recipes/87/everyday-cooking/vegetarian/,vegetarian
https://www.allrecipes.com/recipes/1316/breakfast-and-brunch/waffles/,waffles
https://www.allrecipes.com/recipes/16932/salad/waldorf-salad/,waldorf_salads
https://www.allrecipes.com/recipes/15509/bread/yeast-bread/whole-grain-bread/wheat-bread/,whole_wheat_breads
https://www.allrecipes.com/recipes/22590/healthy-recipes/whole30/,whole30
https://www.allrecipes.com/recipes/16417/desserts/cookies/whoopie-pies/,whoopie_pies
https://www.allrecipes.com/recipes/1097/fruits-and-vegetables/vegetables/squash/winter-squash/,winter_squash
https://www.allrecipes.com/recipes/2452/fruits-and-vegetables/vegetables/yams/,yams
https://www.allrecipes.com/recipes/339/bread/yeast-bread/,yeast_breads
https://www.allrecipes.com/recipes/550/pasta-and-noodles/pasta-by-shape/ziti/,ziti
https://www.allrecipes.com/recipes/348/bread/quick-bread/zucchini-bread/,zucchini_breads
